[historyInfo]
2000
63	000886	海南高速	18.6107	20.7875	22.0146	18.6107	4979	2007-06-27 00:00:00.000
64	000886	海南高速	18.2977	19.1917	20.0773	18.2977	4594	2007-06-28 00:00:00.000
65	000886	海南高速	18.9597	18.7753	18.9597	18.7753	3728	2007-06-29 00:00:00.000
66	000886	海南高速	17.4677	19.1194	20.0750	17.4677	2950	2007-07-02 00:00:00.000
67	000886	海南高速	17.5329	17.3427	17.5329	17.3427	2782	2007-07-03 00:00:00.000
68	000886	海南高速	16.4691	18.7311	18.7311	16.4691	4111	2007-07-04 00:00:00.000
69	000886	海南高速	16.5352	17.4649	17.4649	14.8449	3021	2007-07-05 00:00:00.000
70	000886	海南高速	17.9345	15.8336	17.9345	15.8336	3252	2007-07-06 00:00:00.000
71	000886	海南高速	19.3025	18.6860	19.3025	17.2254	2424	2007-07-09 00:00:00.000
72	000886	海南高速	20.2936	20.0204	20.2936	20.0204	4150	2007-07-10 00:00:00.000
73	000886	海南高速	22.0881	21.1883	22.0881	21.1883	4927	2007-07-11 00:00:00.000
74	000886	海南高速	24.0813	21.4032	24.0813	21.2590	4088	2007-07-12 00:00:00.000
75	000886	海南高速	23.4923	23.9891	24.2860	23.4070	2858	2007-07-13 00:00:00.000
76	000886	海南高速	24.5762	22.8034	25.2764	22.8034	2809	2007-07-16 00:00:00.000
77	000886	海南高速	23.1005	24.8413	26.7273	23.1005	4887	2007-07-17 00:00:00.000
78	000886	海南高速	23.7188	23.4585	24.9063	21.9716	2403	2007-07-18 00:00:00.000
79	000886	海南高速	24.7603	24.5832	24.7603	22.1090	2957	2007-07-19 00:00:00.000
80	000886	海南高速	24.6455	25.8158	25.8158	22.9785	4680	2007-07-20 00:00:00.000
81	000886	海南高速	26.5489	25.6059	26.5489	22.8446	3969	2007-07-23 00:00:00.000
82	000886	海南高速	29.1929	26.1725	29.1929	25.9357	2942	2007-07-24 00:00:00.000
83	000886	海南高速	27.5212	26.6275	29.0045	26.6275	2813	2007-07-25 00:00:00.000
84	000886	海南高速	26.7337	28.9927	28.9927	26.7337	2008	2007-07-26 00:00:00.000
85	000886	海南高速	24.7228	25.4763	25.4763	24.7228	4325	2007-07-27 00:00:00.000
86	000886	海南高速	26.5271	24.2005	26.5271	24.2005	2391	2007-07-30 00:00:00.000
87	000886	海南高速	23.9794	27.1940	29.0552	23.9794	1833	2007-07-31 00:00:00.000
88	000886	海南高速	25.6555	23.7860	25.6555	23.7860	2247	2007-08-01 00:00:00.000
89	000886	海南高速	25.9526	26.8532	26.8532	25.9526	3660	2007-08-02 00:00:00.000
90	000886	海南高速	23.3952	26.2562	26.2562	23.3952	2753	2007-08-03 00:00:00.000
91	000886	海南高速	22.2763	23.1627	23.1627	22.2763	4512	2007-08-06 00:00:00.000
92	000886	海南高速	21.0549	23.6573	23.6573	21.0549	3976	2007-08-07 00:00:00.000
93	000886	海南高速	20.1738	19.8209	23.1506	19.8209	4727	2007-08-08 00:00:00.000
94	000886	海南高速	20.7251	21.6514	21.8314	20.7251	2531	2007-08-09 00:00:00.000
95	000886	海南高速	19.2949	20.4683	20.7849	19.2949	2869	2007-08-10 00:00:00.000
96	000886	海南高速	19.5885	20.8294	20.8294	19.3220	4160	2007-08-13 00:00:00.000
97	000886	海南高速	20.7160	20.2847	20.7160	20.0094	3266	2007-08-14 00:00:00.000
98	000886	海南高速	21.5608	21.8512	21.8512	19.7496	4395	2007-08-15 00:00:00.000
99	000886	海南高速	23.4754	19.6537	23.4754	19.6537	4820	2007-08-16 00:00:00.000
100	000886	海南高速	25.5922	22.0115	25.5922	22.0115	4665	2007-08-17 00:00:00.000
101	000429	粤高速A 	6.2277	6.2132	6.2277	6.2010	1727	2007-04-02 00:00:00.000
102	000429	粤高速A 	6.5084	6.5913	6.5913	5.9161	3659	2007-04-03 00:00:00.000
103	000429	粤高速A 	6.4001	6.8186	6.8186	6.4001	4079	2007-04-04 00:00:00.000
104	000429	粤高速A 	5.7893	6.2696	6.2696	5.7893	2513	2007-04-05 00:00:00.000
105	000429	粤高速A 	5.9619	5.4533	5.9619	5.4533	2550	2007-04-06 00:00:00.000
106	000429	粤高速A 	5.8895	6.4154	6.4154	5.8895	3438	2007-04-09 00:00:00.000
107	000429	粤高速A 	6.2956	6.3344	6.3344	6.1532	4591	2007-04-10 00:00:00.000
108	000429	粤高速A 	6.3142	6.1748	6.3142	6.1748	1891	2007-04-11 00:00:00.000
109	000429	粤高速A 	6.2823	6.2482	6.2823	6.2135	4231	2007-04-12 00:00:00.000
110	000429	粤高速A 	6.3374	6.1674	6.3374	6.1674	1880	2007-04-13 00:00:00.000
111	000429	粤高速A 	6.3612	6.8796	6.8796	6.3612	3311	2007-04-16 00:00:00.000
112	000429	粤高速A 	5.7636	6.6387	6.6387	5.7636	1918	2007-04-17 00:00:00.000
113	000429	粤高速A 	5.6305	5.5826	5.6305	5.5826	3930	2007-04-18 00:00:00.000
114	000429	粤高速A 	5.8191	5.4960	5.8191	5.4614	3033	2007-04-19 00:00:00.000
115	000429	粤高速A 	6.0749	6.0631	6.0749	6.0631	4736	2007-04-20 00:00:00.000
116	000429	粤高速A 	6.5038	6.2555	6.5038	6.0796	2386	2007-04-23 00:00:00.000
117	000429	粤高速A 	6.3600	6.6834	7.0437	6.3600	3367	2007-04-24 00:00:00.000
118	000429	粤高速A 	6.0821	5.7715	6.2923	5.7715	2074	2007-04-25 00:00:00.000
119	000429	粤高速A 	5.8303	5.6632	5.9543	5.6343	1574	2007-04-26 00:00:00.000
120	000429	粤高速A 	5.3803	6.0119	6.0119	5.3803	2954	2007-04-27 00:00:00.000
121	000429	粤高速A 	5.4330	5.6667	5.6667	5.4330	4390	2007-04-30 00:00:00.000
122	000429	粤高速A 	5.3140	5.3745	5.4068	5.3140	4750	2007-05-01 00:00:00.000
123	000429	粤高速A 	5.4904	5.5494	5.5494	5.4302	2646	2007-05-02 00:00:00.000
124	000429	粤高速A 	5.9909	5.1792	5.9909	5.1792	2286	2007-05-03 00:00:00.000
125	000429	粤高速A 	6.1548	6.0061	6.1548	5.6064	4594	2007-05-04 00:00:00.000
126	000429	粤高速A 	5.6797	6.2049	6.2049	5.6797	4201	2007-05-07 00:00:00.000
127	000429	粤高速A 	5.6656	5.6670	5.6670	5.6656	2043	2007-05-08 00:00:00.000
128	000429	粤高速A 	5.1498	5.3562	6.1011	5.1498	2965	2007-05-09 00:00:00.000
129	000429	粤高速A 	5.5095	5.2951	5.5095	4.6600	4998	2007-05-10 00:00:00.000
130	000429	粤高速A 	5.0365	5.0273	6.0551	5.0273	1778	2007-05-11 00:00:00.000
131	000429	粤高速A 	5.3262	5.2878	5.3608	5.2878	3527	2007-05-14 00:00:00.000
132	000429	粤高速A 	5.1984	5.7489	5.7489	5.1984	4352	2007-05-15 00:00:00.000
133	000429	粤高速A 	5.0867	5.6169	5.6169	5.0867	4172	2007-05-16 00:00:00.000
134	000429	粤高速A 	5.4769	5.4084	5.4769	5.0268	3873	2007-05-17 00:00:00.000
135	000429	粤高速A 	5.7900	4.9398	5.7900	4.9398	2365	2007-05-18 00:00:00.000
136	000429	粤高速A 	6.3035	5.5684	6.3200	5.5684	3178	2007-05-21 00:00:00.000
137	000429	粤高速A 	6.2380	6.3796	6.7041	6.2380	4543	2007-05-22 00:00:00.000
138	000429	粤高速A 	5.9646	6.2643	6.3142	5.9646	4846	2007-05-23 00:00:00.000
139	000429	粤高速A 	5.9571	5.9297	5.9571	5.6067	4770	2007-05-24 00:00:00.000
140	000429	粤高速A 	5.4595	6.3061	6.3061	5.4595	2525	2007-05-25 00:00:00.000
141	000429	粤高速A 	5.5768	5.6569	5.6569	5.0778	3497	2007-05-28 00:00:00.000
142	000429	粤高速A 	5.4572	5.9282	5.9282	5.4572	3336	2007-05-29 00:00:00.000
143	000429	粤高速A 	5.3637	4.9962	5.8793	4.9962	4946	2007-05-30 00:00:00.000
144	000429	粤高速A 	5.7412	5.5674	5.8445	5.2607	3027	2007-05-31 00:00:00.000
145	000429	粤高速A 	5.6029	5.2084	5.7385	5.2084	1960	2007-06-01 00:00:00.000
146	000429	粤高速A 	5.9751	6.1431	6.1431	5.1108	3164	2007-06-04 00:00:00.000
147	000429	粤高速A 	5.5958	5.7980	6.1403	5.5958	2820	2007-06-05 00:00:00.000
148	000429	粤高速A 	5.2845	5.9682	5.9682	5.2845	4195	2007-06-06 00:00:00.000
149	000429	粤高速A 	5.2041	5.7330	5.7554	5.2041	4630	2007-06-07 00:00:00.000
150	000429	粤高速A 	5.6548	5.4280	5.6548	5.1634	3385	2007-06-08 00:00:00.000
151	000429	粤高速A 	5.2864	5.7955	5.9725	5.2864	3179	2007-06-11 00:00:00.000
152	000429	粤高速A 	5.0918	5.0723	5.0918	5.0723	4292	2007-06-12 00:00:00.000
153	000429	粤高速A 	4.7497	5.4201	5.5650	4.7497	4427	2007-06-13 00:00:00.000
154	000429	粤高速A 	4.8069	4.8367	4.9567	4.8069	4715	2007-06-14 00:00:00.000
155	000429	粤高速A 	4.4673	4.5856	5.0917	4.4673	2882	2007-06-15 00:00:00.000
156	000429	粤高速A 	4.0601	4.8560	4.8560	4.0601	2913	2007-06-18 00:00:00.000
157	000429	粤高速A 	3.9016	3.6575	3.9016	3.6575	4008	2007-06-19 00:00:00.000
158	000429	粤高速A 	4.1337	4.2071	4.2071	3.7606	3280	2007-06-20 00:00:00.000
159	000429	粤高速A 	3.7326	3.9693	4.1833	3.7326	3851	2007-06-21 00:00:00.000
160	000429	粤高速A 	3.9495	3.7524	3.9495	3.7524	1467	2007-06-22 00:00:00.000
161	000429	粤高速A 	4.1434	3.6110	4.2950	3.6110	2271	2007-06-25 00:00:00.000
162	000429	粤高速A 	3.9825	3.8818	3.9825	3.8818	4182	2007-06-26 00:00:00.000
163	000429	粤高速A 	4.2496	4.0384	4.2496	4.0384	4090	2007-06-27 00:00:00.000
164	000429	粤高速A 	4.0873	3.8813	4.0873	3.8813	3145	2007-06-28 00:00:00.000
165	000429	粤高速A 	4.2539	4.2280	4.2539	4.2280	2211	2007-06-29 00:00:00.000
166	000429	粤高速A 	4.3602	4.4887	4.5741	4.2793	3249	2007-07-02 00:00:00.000
167	000429	粤高速A 	4.3933	4.4917	4.4917	4.3933	2037	2007-07-03 00:00:00.000
168	000429	粤高速A 	4.4739	4.4461	4.4739	4.1499	1802	2007-07-04 00:00:00.000
169	000429	粤高速A 	4.1378	4.5106	4.5106	4.1378	2296	2007-07-05 00:00:00.000
170	000429	粤高速A 	4.1556	3.9699	4.2985	3.9699	3258	2007-07-06 00:00:00.000
171	000429	粤高速A 	4.0082	4.2000	4.2000	3.8926	2312	2007-07-09 00:00:00.000
172	000429	粤高速A 	4.0451	3.7200	4.0451	3.7200	3668	2007-07-10 00:00:00.000
173	000429	粤高速A 	3.9335	3.6935	4.3999	3.6935	4570	2007-07-11 00:00:00.000
174	000429	粤高速A 	3.8771	4.0538	4.1309	3.8557	3582	2007-07-12 00:00:00.000
175	000429	粤高速A 	3.6671	4.0356	4.0356	3.6671	3957	2007-07-13 00:00:00.000
176	000429	粤高速A 	3.3921	3.8357	3.8357	3.3921	2939	2007-07-16 00:00:00.000
177	000429	粤高速A 	3.6251	3.4463	3.6251	3.3618	4872	2007-07-17 00:00:00.000
178	000429	粤高速A 	3.6857	3.9357	3.9357	3.6857	2214	2007-07-18 00:00:00.000
179	000429	粤高速A 	3.7084	3.4850	3.8073	3.4850	3990	2007-07-19 00:00:00.000
180	000429	粤高速A 	4.0307	3.5731	4.0307	3.5731	4282	2007-07-20 00:00:00.000
181	000429	粤高速A 	3.7470	4.3370	4.3556	3.7470	4597	2007-07-23 00:00:00.000
182	000429	粤高速A 	3.5710	3.6236	3.6236	3.5710	1737	2007-07-24 00:00:00.000
183	000429	粤高速A 	3.7072	3.4159	3.7072	3.2391	2310	2007-07-25 00:00:00.000
184	000429	粤高速A 	3.9092	3.9896	3.9896	3.8173	4573	2007-07-26 00:00:00.000
185	000429	粤高速A 	3.9415	3.6121	3.9415	3.6121	1834	2007-07-27 00:00:00.000
186	000429	粤高速A 	3.9390	4.2440	4.2440	3.9390	2864	2007-07-30 00:00:00.000
187	000429	粤高速A 	3.8990	4.0267	4.0267	3.6358	1485	2007-07-31 00:00:00.000
188	000429	粤高速A 	3.9653	3.6041	3.9653	3.6041	3343	2007-08-01 00:00:00.000
189	000429	粤高速A 	4.3209	3.7231	4.3209	3.7231	2191	2007-08-02 00:00:00.000
190	000429	粤高速A 	4.1510	4.1998	4.2077	4.1510	4164	2007-08-03 00:00:00.000
191	000429	粤高速A 	3.8112	3.9467	3.9467	3.7456	1787	2007-08-06 00:00:00.000
192	000429	粤高速A 	4.0284	3.6165	4.0284	3.5721	3882	2007-08-07 00:00:00.000
193	000429	粤高速A 	4.0812	4.1924	4.1924	4.0812	3791	2007-08-08 00:00:00.000
194	000429	粤高速A 	3.7529	3.7855	4.0999	3.7529	1956	2007-08-09 00:00:00.000
195	000429	粤高速A 	3.7280	4.1086	4.1086	3.5256	3259	2007-08-10 00:00:00.000
196	000429	粤高速A 	3.9331	3.3750	3.9331	3.3750	3431	2007-08-13 00:00:00.000
197	000429	粤高速A 	3.7523	4.0775	4.0775	3.7523	3000	2007-08-14 00:00:00.000
198	000429	粤高速A 	3.5355	4.1119	4.1119	3.5355	4296	2007-08-15 00:00:00.000
199	000429	粤高速A 	3.4570	3.2243	3.6487	3.2243	1765	2007-08-16 00:00:00.000
200	000429	粤高速A 	3.6415	3.6409	3.6415	3.2335	4081	2007-08-17 00:00:00.000
201	600350	山东高速	7.6854	7.3094	7.6854	7.3094	1967	2007-04-02 00:00:00.000
202	600350	山东高速	7.4556	7.9767	7.9767	7.4556	3802	2007-04-03 00:00:00.000
203	600350	山东高速	6.9991	7.3011	7.3021	6.9991	2183	2007-04-04 00:00:00.000
204	600350	山东高速	6.6153	6.7118	7.5739	6.6153	2693	2007-04-05 00:00:00.000
205	600350	山东高速	6.7522	7.0820	7.0820	6.7394	2567	2007-04-06 00:00:00.000
206	600350	山东高速	6.1510	6.9360	6.9360	6.1510	2934	2007-04-09 00:00:00.000
207	600350	山东高速	6.1470	6.1099	6.1470	5.5979	2200	2007-04-10 00:00:00.000
208	600350	山东高速	5.5587	5.7404	5.7404	5.5587	1521	2007-04-11 00:00:00.000
209	600350	山东高速	5.4955	5.3590	5.8092	5.3590	4044	2007-04-12 00:00:00.000
210	600350	山东高速	5.8622	5.5949	5.8622	5.5949	3582	2007-04-13 00:00:00.000
211	600350	山东高速	5.8414	6.0719	6.0719	5.6357	3204	2007-04-16 00:00:00.000
212	600350	山东高速	5.3761	5.7787	5.9396	5.3761	1787	2007-04-17 00:00:00.000
213	600350	山东高速	5.0277	5.4136	5.7074	5.0277	1766	2007-04-18 00:00:00.000
214	600350	山东高速	4.8744	4.8995	5.2715	4.8744	4194	2007-04-19 00:00:00.000
215	600350	山东高速	4.3926	5.0417	5.0417	4.3926	1879	2007-04-20 00:00:00.000
216	600350	山东高速	4.6603	4.4081	4.6603	4.4081	4066	2007-04-23 00:00:00.000
217	600350	山东高速	4.9683	4.2788	5.0987	4.2788	4121	2007-04-24 00:00:00.000
218	600350	山东高速	4.8080	4.8195	5.3279	4.8080	2729	2007-04-25 00:00:00.000
219	600350	山东高速	5.2265	5.1369	5.2265	4.3397	4185	2007-04-26 00:00:00.000
220	600350	山东高速	5.3309	5.1348	5.5369	4.9087	4311	2007-04-27 00:00:00.000
221	600350	山东高速	5.6386	4.9073	5.6386	4.9073	4890	2007-04-30 00:00:00.000
222	600350	山东高速	5.5850	5.8358	5.8520	5.5835	2725	2007-05-01 00:00:00.000
223	600350	山东高速	5.2417	6.0702	6.0702	5.2417	2604	2007-05-02 00:00:00.000
224	600350	山东高速	5.3534	4.7432	5.3534	4.7432	1892	2007-05-03 00:00:00.000
225	600350	山东高速	4.9731	5.7246	5.7246	4.9731	4865	2007-05-04 00:00:00.000
226	600350	山东高速	4.5426	4.7722	5.0410	4.5426	2739	2007-05-07 00:00:00.000
227	600350	山东高速	4.9031	4.5833	4.9031	4.5833	2956	2007-05-08 00:00:00.000
228	600350	山东高速	4.5967	5.2739	5.2739	4.5967	1633	2007-05-09 00:00:00.000
229	600350	山东高速	4.8209	4.2812	4.8209	4.1696	2691	2007-05-10 00:00:00.000
230	600350	山东高速	4.8513	4.6719	5.2970	4.6719	2885	2007-05-11 00:00:00.000
231	600350	山东高速	4.8278	5.0182	5.0182	4.5414	2368	2007-05-14 00:00:00.000
232	600350	山东高速	4.6642	5.0118	5.0118	4.6642	4831	2007-05-15 00:00:00.000
233	600350	山东高速	4.7147	4.9264	4.9264	4.7147	3852	2007-05-16 00:00:00.000
234	600350	山东高速	4.8130	4.6905	5.0390	4.6905	2320	2007-05-17 00:00:00.000
235	600350	山东高速	5.2857	4.5704	5.2857	4.5704	3045	2007-05-18 00:00:00.000
236	600350	山东高速	5.5156	5.6371	5.6371	5.5086	4505	2007-05-21 00:00:00.000
237	600350	山东高速	5.9992	5.3044	6.0220	5.0453	4892	2007-05-22 00:00:00.000
238	600350	山东高速	5.7346	5.5079	5.7346	5.5079	3256	2007-05-23 00:00:00.000
239	600350	山东高速	6.1456	6.1425	6.1456	5.4513	4346	2007-05-24 00:00:00.000
240	600350	山东高速	6.1095	6.4247	6.4247	6.1095	3853	2007-05-25 00:00:00.000
241	600350	山东高速	6.3104	6.3465	6.3465	5.7762	3984	2007-05-28 00:00:00.000
242	600350	山东高速	6.4858	6.7075	6.7075	6.4858	4264	2007-05-29 00:00:00.000
243	600350	山东高速	6.0461	6.9461	6.9461	6.0461	4920	2007-05-30 00:00:00.000
244	600350	山东高速	5.9336	5.9054	6.5050	5.9054	2926	2007-05-31 00:00:00.000
245	600350	山东高速	6.2802	5.5019	6.2802	5.5019	2116	2007-06-01 00:00:00.000
246	600350	山东高速	6.5123	5.9985	6.5123	5.9985	1584	2007-06-04 00:00:00.000
247	600350	山东高速	6.1220	6.2380	7.0090	6.0525	1903	2007-06-05 00:00:00.000
248	600350	山东高速	6.4835	5.5262	6.4835	5.5262	4882	2007-06-06 00:00:00.000
249	600350	山东高速	5.9533	6.0119	6.2713	5.9533	4238	2007-06-07 00:00:00.000
250	600350	山东高速	5.5143	6.3678	6.3678	5.5143	4209	2007-06-08 00:00:00.000
251	600350	山东高速	5.0036	5.7150	6.0114	5.0036	3133	2007-06-11 00:00:00.000
252	600350	山东高速	5.1904	5.2143	5.2143	4.6860	2710	2007-06-12 00:00:00.000
253	600350	山东高速	5.4455	5.6404	5.6404	4.7384	4717	2007-06-13 00:00:00.000
254	600350	山东高速	5.9727	5.7218	5.9727	5.6815	4843	2007-06-14 00:00:00.000
255	600350	山东高速	5.5350	5.6930	6.4192	5.4921	2450	2007-06-15 00:00:00.000
256	600350	山东高速	5.6545	5.7623	5.7623	5.6497	4160	2007-06-18 00:00:00.000
257	600350	山东高速	5.4254	5.2386	5.4254	5.2386	3274	2007-06-19 00:00:00.000
258	600350	山东高速	5.4352	5.1410	5.4352	5.1410	3455	2007-06-20 00:00:00.000
259	600350	山东高速	4.9267	5.2544	5.9143	4.9267	1807	2007-06-21 00:00:00.000
260	600350	山东高速	4.8090	5.1271	5.1271	4.8090	3747	2007-06-22 00:00:00.000
261	600350	山东高速	4.5597	4.7209	5.1328	4.5597	3188	2007-06-25 00:00:00.000
262	600350	山东高速	4.9049	4.7811	4.9049	4.4672	3484	2007-06-26 00:00:00.000
263	600350	山东高速	4.6345	5.1732	5.1732	4.6345	2535	2007-06-27 00:00:00.000
264	600350	山东高速	4.5386	4.5514	4.6270	4.2246	3181	2007-06-28 00:00:00.000
265	600350	山东高速	4.3501	4.8608	4.8644	4.3501	3157	2007-06-29 00:00:00.000
266	600350	山东高速	4.5393	4.3473	4.5393	4.0640	3679	2007-07-02 00:00:00.000
267	600350	山东高速	4.9686	4.3644	4.9686	4.3644	4873	2007-07-03 00:00:00.000
268	600350	山东高速	5.1934	5.0467	5.1934	5.0467	2846	2007-07-04 00:00:00.000
269	600350	山东高速	4.7411	5.2666	5.2666	4.7411	4203	2007-07-05 00:00:00.000
270	600350	山东高速	4.2810	4.4015	5.1812	4.2810	2527	2007-07-06 00:00:00.000
271	600350	山东高速	3.8802	3.9629	3.9629	3.8802	2354	2007-07-09 00:00:00.000
272	600350	山东高速	4.0611	3.9304	4.2405	3.5709	2467	2007-07-10 00:00:00.000
273	600350	山东高速	3.7816	4.1381	4.1381	3.7816	2237	2007-07-11 00:00:00.000
274	600350	山东高速	3.8572	3.5874	4.0626	3.5874	2358	2007-07-12 00:00:00.000
275	600350	山东高速	3.5251	3.5482	3.7412	3.5251	4680	2007-07-13 00:00:00.000
276	600350	山东高速	3.7156	3.3423	3.7156	3.3423	4762	2007-07-16 00:00:00.000
277	600350	山东高速	3.8324	3.7642	3.9190	3.7108	4272	2007-07-17 00:00:00.000
278	600350	山东高速	4.0720	3.5224	4.0875	3.5224	4070	2007-07-18 00:00:00.000
279	600350	山东高速	3.7003	3.9704	4.0036	3.7003	3251	2007-07-19 00:00:00.000
280	600350	山东高速	3.3434	3.8811	3.9180	3.3434	2073	2007-07-20 00:00:00.000
281	600350	山东高速	3.4289	3.1157	3.6483	3.1157	4445	2007-07-23 00:00:00.000
282	600350	山东高速	3.5941	3.7716	3.7716	3.5941	2320	2007-07-24 00:00:00.000
283	600350	山东高速	3.2819	3.6447	3.9038	3.2819	3749	2007-07-25 00:00:00.000
284	600350	山东高速	2.9907	3.4619	3.5131	2.9907	1510	2007-07-26 00:00:00.000
285	600350	山东高速	2.9706	2.9332	3.2189	2.7313	1545	2007-07-27 00:00:00.000
286	600350	山东高速	2.9981	3.1655	3.1655	2.8785	4526	2007-07-30 00:00:00.000
287	600350	山东高速	3.1232	3.1075	3.1232	2.7930	4088	2007-07-31 00:00:00.000
